Incident Date,Incident Type Code,Incident Type,Apparatus Name,Priority,District Name,Station,City,Shift
2024-05-19 20:17:00-05:00,111,Building fire,SLB1,Emergent,S102,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-05-19 20:17:00-05:00,111,Building fire,SLE1,Emergent,S102,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-05-19 20:17:00-05:00,111,Building fire,SLE3,Emergent,S102,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-05-19 20:17:00-05:00,111,Building fire,SLE7,Emergent,S102,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-05-19 20:17:00-05:00,111,Building fire,SLOPS1,Emergent,S102,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-05-19 20:17:00-05:00,111,Building fire,SLL2,Emergent,S102,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-05-19 20:17:00-05:00,111,Building fire,SLM1,Emergent,S102,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-05-19 20:17:00-05:00,111,Building fire,SLL4,Emergent,S102,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-05-22 12:26:00-05:00,143,Grass fire,SLE2,Emergent,S105,Sugar Land Fire Station 2,SUGAR LAND,A Shift
2024-05-22 17:20:44-05:00,142,Brush or brush-and-grass mixture fire,SLE5,Non-Emergent,S503,Sugar Land Fire Station 5,SUGAR LAND,A Shift
2024-05-23 19:57:10-05:00,100,"Fire, other",SLE7,Emergent,S707,Sugar Land Fire Station 7,SUGAR LAND,A Shift
2024-06-06 13:52:40-05:00,151,"Outside rubbish, trash or waste fire",SLM1,,S4S1,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-06-06 13:52:40-05:00,151,"Outside rubbish, trash or waste fire",SLM2,,S4S1,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-06-06 13:52:40-05:00,151,"Outside rubbish, trash or waste fire",SLOPS1,,S4S1,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-06-06 13:52:40-05:00,151,"Outside rubbish, trash or waste fire",SLB1,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-06-06 13:52:40-05:00,151,"Outside rubbish, trash or waste fire",SLE7,,S4S1,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-06-06 13:52:40-05:00,151,"Outside rubbish, trash or waste fire",SLE3,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-06-06 13:52:40-05:00,151,"Outside rubbish, trash or waste fire",SLL4,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-06-06 13:52:40-05:00,151,"Outside rubbish, trash or waste fire",SLE1,,S4S1,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-06-07 16:02:47-05:00,151,"Outside rubbish, trash or waste fire",SLB1,Emergent,S203,Sugar Land Fire Station 2,Sugar Land,C Shift
2024-06-07 16:02:47-05:00,151,"Outside rubbish, trash or waste fire",SLE3,Emergent Downgraded to Non-Emergent,S203,Sugar Land Fire Station 2,Sugar Land,C Shift
2024-06-07 16:02:47-05:00,151,"Outside rubbish, trash or waste fire",SLE7,Emergent,S203,Sugar Land Fire Station 2,Sugar Land,C Shift
2024-06-07 16:02:47-05:00,151,"Outside rubbish, trash or waste fire",SLOPS1,Emergent,S203,Sugar Land Fire Station 2,Sugar Land,C Shift
2024-06-07 16:02:47-05:00,151,"Outside rubbish, trash or waste fire",SLM2,Emergent,S203,Sugar Land Fire Station 2,Sugar Land,C Shift
2024-06-07 16:02:47-05:00,151,"Outside rubbish, trash or waste fire",SLE1,Emergent,S203,Sugar Land Fire Station 2,Sugar Land,C Shift
2024-06-07 16:02:47-05:00,151,"Outside rubbish, trash or waste fire",SLL2,Emergent,S203,Sugar Land Fire Station 2,Sugar Land,C Shift
2024-06-07 16:02:47-05:00,151,"Outside rubbish, trash or waste fire",SLFM57,Non-Emergent,S203,Sugar Land Fire Station 2,Sugar Land,C Shift
,111,Building fire,SLL2,Emergent,S201,Sugar Land Fire Station 2,Sugar Land,C Shift
,111,Building fire,SLOPS1,,S201,Sugar Land Fire Station 2,Sugar Land,C Shift
2024-06-08 21:14:00-05:00,112,Fires in structure other than in a building,SLE7,Emergent,PECAN GROVE,Sugar Land Fire Station 7,PECAN GROVE,C Shift
2024-06-08 21:14:00-05:00,112,Fires in structure other than in a building,SLB1,Emergent,PECAN GROVE,Sugar Land Fire Station 7,PECAN GROVE,C Shift
2024-06-09 12:15:50-05:00,131,Passenger vehicle fire,SLOPS1,Emergent,S101,Sugar Land Fire Station 2,SUGAR LAND,A Shift
2024-06-09 12:15:50-05:00,131,Passenger vehicle fire,SLL2,Emergent,S101,Sugar Land Fire Station 2,SUGAR LAND,A Shift
2024-06-12 14:54:20-05:00,131,Passenger vehicle fire,SLE6,Emergent,S610,Sugar Land Fire Station 6,SUGAR LAND,B Shift
2024-06-13 12:49:40-05:00,113,"Cooking fire, confined to container",SLE6,,S501,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-06-13 12:49:40-05:00,113,"Cooking fire, confined to container",SLB1,Emergent,S501,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-06-13 12:49:40-05:00,113,"Cooking fire, confined to container",SLOPS1,Emergent,S501,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-06-13 12:49:40-05:00,113,"Cooking fire, confined to container",SLE1,Emergent,S501,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-06-13 12:49:40-05:00,113,"Cooking fire, confined to container",SLE3,Emergent Downgraded to Non-Emergent,S501,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-06-13 12:49:40-05:00,113,"Cooking fire, confined to container",SLE7,Emergent,S501,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-06-13 12:49:40-05:00,113,"Cooking fire, confined to container",SLM4,Emergent,S501,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-06-13 12:49:40-05:00,113,"Cooking fire, confined to container",SLL4,Emergent,S501,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-06-13 12:49:40-05:00,113,"Cooking fire, confined to container",FD03,Emergent,S501,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-06-17 08:50:05-05:00,142,Brush or brush-and-grass mixture fire,SLE3,Emergent,S3S2,Sugar Land Fire Station 3,SUGAR LAND,B Shift
2024-06-18 14:16:51-05:00,111,Building fire,SLB1,Emergent,MISSOURI CITY,Sugar Land Fire Station 3,MISSOURI CITY,B Shift
2024-06-18 14:16:51-05:00,111,Building fire,SLE3,Emergent,MISSOURI CITY,Sugar Land Fire Station 3,MISSOURI CITY,B Shift
2024-06-22 08:21:36-05:00,154,Dumpster or other outside trash receptacle fire,SLE1,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,A Shift
2024-06-24 08:32:07-05:00,131,Passenger vehicle fire,SLL2,Emergent,S205,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-06-24 08:32:07-05:00,131,Passenger vehicle fire,SLE1,Emergent,S205,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-06-24 08:32:07-05:00,131,Passenger vehicle fire,SLM2,Emergent,S205,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-06-24 23:43:27-05:00,111,Building fire,SLE6,Emergent,PLEAK,Sugar Land Fire Station 6,FORT BEND COUNTY,B Shift
2024-06-24 23:43:27-05:00,111,Building fire,SLB1,Emergent,PLEAK,Sugar Land Fire Station 6,FORT BEND COUNTY,B Shift
2024-06-24 23:43:27-05:00,111,Building fire,SLE1,Emergent,PLEAK,Sugar Land Fire Station 6,FORT BEND COUNTY,B Shift
2024-06-29 06:59:23-05:00,111,Building fire,SLB1,Emergent,MISSOURI CITY,Sugar Land Fire Station 3,MISSOURI CITY,B Shift
2024-06-29 06:59:23-05:00,111,Building fire,SLE3,Emergent,MISSOURI CITY,Sugar Land Fire Station 3,MISSOURI CITY,B Shift
2024-06-30 11:18:57-05:00,131,Passenger vehicle fire,SLE7,Emergent,S701,Sugar Land Fire Station 7,ETJ AREA,B Shift
2024-06-30 15:19:10-05:00,143,Grass fire,SLE6,Emergent,S604,Sugar Land Fire Station 6,ETJ AREA,B Shift
2024-06-30 15:19:10-05:00,143,Grass fire,SLB1,,S604,Sugar Land Fire Station 6,ETJ AREA,B Shift
2024-06-30 15:19:10-05:00,143,Grass fire,SLE7,Emergent,S604,Sugar Land Fire Station 6,ETJ AREA,B Shift
2024-07-04 21:49:33-05:00,151,"Outside rubbish, trash or waste fire",SLE1,Non-Emergent,S102,Sugar Land Fire Station 1,SUGAR LAND,A Shift
2024-07-05 11:34:03-05:00,111,Building fire,SLE1,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-05 11:34:03-05:00,111,Building fire,SLE6,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-05 11:34:03-05:00,111,Building fire,SLL4,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-05 11:34:03-05:00,111,Building fire,SLOPS1,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-05 11:34:03-05:00,111,Building fire,SLE7,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-05 11:34:03-05:00,111,Building fire,SLL2,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-05 11:34:03-05:00,111,Building fire,SLB1,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-05 11:34:03-05:00,111,Building fire,SLM2,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-05 11:34:03-05:00,111,Building fire,FD03,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-05 11:34:03-05:00,111,Building fire,SLE3,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-07 00:54:40-05:00,138,Off-road vehicle or heavy equipment fire,SLL2,Emergent,S402,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-07-07 00:54:40-05:00,138,Off-road vehicle or heavy equipment fire,SLE5,Emergent,S402,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-07-07 00:54:40-05:00,138,Off-road vehicle or heavy equipment fire,SLB1,Emergent,S402,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-07-07 00:54:40-05:00,138,Off-road vehicle or heavy equipment fire,SLOPS1,Emergent,S402,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-07-07 00:54:40-05:00,138,Off-road vehicle or heavy equipment fire,SLM4,Emergent,S402,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-07-07 00:54:40-05:00,138,Off-road vehicle or heavy equipment fire,SLM1,Emergent,S402,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-07-07 00:54:40-05:00,138,Off-road vehicle or heavy equipment fire,SLE3,Emergent,S402,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-07-07 00:54:40-05:00,138,Off-road vehicle or heavy equipment fire,SLE1,,S402,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-07-07 00:54:40-05:00,138,Off-road vehicle or heavy equipment fire,SLL4,Emergent,S402,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLE3,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLB1,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLOPS1,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLL4,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLM1,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLE1,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLE7,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLB4,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLL2,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLM4,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLE6,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,SLE5,Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 05:37:04-05:00,111,Building fire,FD02,Non-Emergent,S4S1,Sugar Land Fire Station 4,SUGAR LAND,C Shift
2024-07-09 15:52:30-05:00,151,"Outside rubbish, trash or waste fire",SLE3,Non-Emergent,S302,Sugar Land Fire Station 3,SUGAR LAND,A Shift
2024-07-09 15:52:30-05:00,151,"Outside rubbish, trash or waste fire",SLFM57,Non-Emergent,S302,Sugar Land Fire Station 3,SUGAR LAND,A Shift
2024-07-09 20:22:06-05:00,142,Brush or brush-and-grass mixture fire,SLE1,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,A Shift
2024-07-09 20:22:06-05:00,142,Brush or brush-and-grass mixture fire,SLE2,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,A Shift
2024-07-09 20:22:06-05:00,142,Brush or brush-and-grass mixture fire,SLE3,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,A Shift
2024-07-09 20:22:06-05:00,142,Brush or brush-and-grass mixture fire,SLL4,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,A Shift
2024-07-09 20:22:06-05:00,142,Brush or brush-and-grass mixture fire,SLM2,Emergent,S203,Sugar Land Fire Station 2,SUGAR LAND,A Shift
2024-07-10 13:09:01-05:00,131,Passenger vehicle fire,SLE7,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,A Shift
2024-07-10 17:40:49-05:00,142,Brush or brush-and-grass mixture fire,SLE6,Emergent,S605,Sugar Land Fire Station 6,ETJ AREA,A Shift
2024-07-10 19:20:05-05:00,142,Brush or brush-and-grass mixture fire,SLE6,Non-Emergent,S605,Sugar Land Fire Station 6,ETJ AREA,A Shift
2024-07-11 11:37:44-05:00,131,Passenger vehicle fire,SLE1,Emergent,S4S1,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-07-11 11:37:44-05:00,131,Passenger vehicle fire,SLL4,Emergent,S4S1,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-07-11 11:37:44-05:00,131,Passenger vehicle fire,SLB1,Emergent,S4S1,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-07-11 11:37:44-05:00,131,Passenger vehicle fire,SLE7,Emergent,S4S1,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-07-11 11:37:44-05:00,131,Passenger vehicle fire,SLE3,Emergent,S4S1,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-07-11 11:37:44-05:00,131,Passenger vehicle fire,SLM7,Emergent,S4S1,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-07-11 11:37:44-05:00,131,Passenger vehicle fire,SLOPS1,Emergent,S4S1,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-07-11 11:37:44-05:00,131,Passenger vehicle fire,SLOPS2,Emergent,S4S1,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLE3,,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLE1,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLL4,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLOPS2,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLM2,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLE2,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLE6,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLB1,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLE7,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLM5,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLM7,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,SLOPS1,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 13:48:10-05:00,111,Building fire,FD02,Emergent,S5M1,Sugar Land Fire Station 5,ETJ AREA,B Shift
2024-07-11 20:15:09-05:00,111,Building fire,SLB1,Emergent,MISSOURI CITY,Sugar Land Fire Station 3,MISSOURI CITY,B Shift
2024-07-11 20:15:09-05:00,111,Building fire,SLE3,Emergent,MISSOURI CITY,Sugar Land Fire Station 3,MISSOURI CITY,B Shift
2024-07-17 02:43:54-05:00,161,Outside storage fire,SLL4,Emergent,S401,Sugar Land Fire Station 4,SUGAR LAND,A Shift
2024-07-17 02:43:54-05:00,161,Outside storage fire,SLE3,Emergent,S401,Sugar Land Fire Station 4,SUGAR LAND,A Shift
2024-07-17 02:43:54-05:00,161,Outside storage fire,SLB1,Emergent,S401,Sugar Land Fire Station 4,SUGAR LAND,A Shift
2024-07-17 13:28:31-05:00,130,"Mobile property (vehicle) fire, other",SLE1,Emergent,S205,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-17 13:28:31-05:00,130,"Mobile property (vehicle) fire, other",FD03,Emergent,S205,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-17 13:28:31-05:00,130,"Mobile property (vehicle) fire, other",SLE2,Emergent,S205,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-17 13:28:31-05:00,130,"Mobile property (vehicle) fire, other",FD04,Emergent,S205,Sugar Land Fire Station 2,SUGAR LAND,B Shift
2024-07-18 01:45:43-05:00,118,"Trash or rubbish fire, contained",SLB1,Emergent,S302,Sugar Land Fire Station 3,SUGAR LAND,B Shift
2024-07-18 01:45:43-05:00,118,"Trash or rubbish fire, contained",SLE5,Emergent,S302,Sugar Land Fire Station 3,SUGAR LAND,B Shift
2024-07-18 01:45:43-05:00,118,"Trash or rubbish fire, contained",SLM4,Emergent,S302,Sugar Land Fire Station 3,SUGAR LAND,B Shift
2024-07-18 01:45:43-05:00,118,"Trash or rubbish fire, contained",SLOPS1,Emergent,S302,Sugar Land Fire Station 3,SUGAR LAND,B Shift
2024-07-18 01:45:43-05:00,118,"Trash or rubbish fire, contained",SLE1,Emergent,S302,Sugar Land Fire Station 3,SUGAR LAND,B Shift
2024-07-18 01:45:43-05:00,118,"Trash or rubbish fire, contained",SLE3,Emergent,S302,Sugar Land Fire Station 3,SUGAR LAND,B Shift
2024-07-18 01:45:43-05:00,118,"Trash or rubbish fire, contained",SLL4,Emergent,S302,Sugar Land Fire Station 3,SUGAR LAND,B Shift
2024-07-28 17:34:26-05:00,113,"Cooking fire, confined to container",SLOPS1,Emergent,S5M1,Sugar Land Fire Station 4,SUGAR LAND,A Shift
2024-07-28 17:34:26-05:00,113,"Cooking fire, confined to container",SLE7,Emergent,S5M1,Sugar Land Fire Station 4,SUGAR LAND,A Shift
2024-07-28 17:34:26-05:00,113,"Cooking fire, confined to container",SLM4,Emergent,S5M1,Sugar Land Fire Station 4,SUGAR LAND,A Shift
2024-07-28 17:34:26-05:00,113,"Cooking fire, confined to container",SLB1,Emergent,S5M1,Sugar Land Fire Station 4,SUGAR LAND,A Shift
2024-07-28 17:34:26-05:00,113,"Cooking fire, confined to container",SLE3,Emergent,S5M1,Sugar Land Fire Station 4,SUGAR LAND,A Shift
2024-07-28 17:34:26-05:00,113,"Cooking fire, confined to container",SLL4,Emergent,S5M1,Sugar Land Fire Station 4,SUGAR LAND,A Shift
2024-07-28 17:34:26-05:00,113,"Cooking fire, confined to container",SLE5,Emergent,S5M1,Sugar Land Fire Station 4,SUGAR LAND,A Shift
2024-07-29 08:57:12-05:00,111,Building fire,SLE5,Emergent,S705,Sugar Land Fire Station 7,ETJ AREA,B Shift
2024-07-29 08:57:12-05:00,111,Building fire,SLE1,Emergent,S705,Sugar Land Fire Station 7,ETJ AREA,B Shift
2024-07-29 08:57:12-05:00,111,Building fire,SLM1,Emergent,S705,Sugar Land Fire Station 7,ETJ AREA,B Shift
2024-07-29 08:57:12-05:00,111,Building fire,SLL4,Emergent,S705,Sugar Land Fire Station 7,ETJ AREA,B Shift
2024-07-29 08:57:12-05:00,111,Building fire,SLE7,Emergent,S705,Sugar Land Fire Station 7,ETJ AREA,B Shift
2024-07-29 08:57:12-05:00,111,Building fire,SLB1,Emergent,S705,Sugar Land Fire Station 7,ETJ AREA,B Shift
2024-07-29 08:57:12-05:00,111,Building fire,SLOPS1,Emergent,S705,Sugar Land Fire Station 7,ETJ AREA,B Shift
2024-07-29 08:57:12-05:00,111,Building fire,SLE6,Emergent,S705,Sugar Land Fire Station 7,ETJ AREA,B Shift
2024-07-30 13:13:16-05:00,131,Passenger vehicle fire,SLE7,Emergent,S707,Sugar Land Fire Station 7,SUGAR LAND,B Shift
2024-08-03 16:29:30-05:00,142,Brush or brush-and-grass mixture fire,SLE6,Emergent,S610,Sugar Land Fire Station 6,SUGAR LAND,A Shift
2024-08-03 20:22:39-05:00,118,"Trash or rubbish fire, contained",SLE1,Non-Emergent,S102,Sugar Land Fire Station 1,SUGAR LAND,A Shift
2024-08-04 07:15:33-05:00,115,"Incinerator overload or malfunction, fire confined",SLM4,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-04 07:15:33-05:00,115,"Incinerator overload or malfunction, fire confined",SLE3,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-04 07:15:33-05:00,115,"Incinerator overload or malfunction, fire confined",SLE7,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-04 07:15:33-05:00,115,"Incinerator overload or malfunction, fire confined",SLM7,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-04 07:15:33-05:00,115,"Incinerator overload or malfunction, fire confined",SLE1,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-04 07:15:33-05:00,115,"Incinerator overload or malfunction, fire confined",SLB1,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-04 07:15:33-05:00,115,"Incinerator overload or malfunction, fire confined",SLL4,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-04 07:15:33-05:00,115,"Incinerator overload or malfunction, fire confined",SLOPS1,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-06 16:01:00-05:00,142,Brush or brush-and-grass mixture fire,SLE7,Emergent,RICHMOND,Sugar Land Fire Station 7,ETJ AREA,C Shift
2024-08-08 19:38:41-05:00,111,Building fire,SLL4,Emergent,S610,Sugar Land Fire Station 6,SUGAR LAND,A Shift
2024-08-08 19:38:41-05:00,111,Building fire,SLE7,Emergent,S610,Sugar Land Fire Station 6,SUGAR LAND,A Shift
2024-08-08 19:38:41-05:00,111,Building fire,SLE5,Emergent,S610,Sugar Land Fire Station 6,SUGAR LAND,A Shift
2024-08-08 19:38:41-05:00,111,Building fire,SLB1,Emergent,S610,Sugar Land Fire Station 6,SUGAR LAND,A Shift
2024-08-08 19:38:41-05:00,111,Building fire,SLOPS1,Emergent,S610,Sugar Land Fire Station 6,SUGAR LAND,A Shift
2024-08-08 19:38:41-05:00,111,Building fire,SLM6,Emergent,S610,Sugar Land Fire Station 6,SUGAR LAND,A Shift
2024-08-08 19:38:41-05:00,111,Building fire,SLE6,Emergent,S610,Sugar Land Fire Station 6,SUGAR LAND,A Shift
2024-08-10 14:14:05-05:00,112,Fires in structure other than in a building,SLL4,Emergent,S302,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-08-10 14:14:05-05:00,112,Fires in structure other than in a building,SLE3,Emergent,S302,Sugar Land Fire Station 4,SUGAR LAND,B Shift
2024-08-15 17:13:31-05:00,118,"Trash or rubbish fire, contained",SLE5,Emergent,S5M1,Sugar Land Fire Station 5,Sugar Land,A Shift
2024-08-17 19:37:27-05:00,113,"Cooking fire, confined to container",SLL2,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-17 19:37:27-05:00,113,"Cooking fire, confined to container",SLB1,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-17 19:37:27-05:00,113,"Cooking fire, confined to container",SLL4,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-17 19:37:27-05:00,113,"Cooking fire, confined to container",SLE3,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-17 19:37:27-05:00,113,"Cooking fire, confined to container",SLM7,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-17 19:37:27-05:00,113,"Cooking fire, confined to container",SLE7,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-17 19:37:27-05:00,113,"Cooking fire, confined to container",SLM1,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-17 19:37:27-05:00,113,"Cooking fire, confined to container",SLOPS1,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-17 19:37:27-05:00,113,"Cooking fire, confined to container",SLE1,Emergent,S101,Sugar Land Fire Station 1,SUGAR LAND,B Shift
2024-08-18 12:53:51-05:00,143,Grass fire,SLE1,Emergent Downgraded to Non-Emergent,S201,Sugar Land Fire Station 2,SUGAR LAND,C Shift
2024-08-18 12:53:51-05:00,143,Grass fire,SLE7,Emergent,S201,Sugar Land Fire Station 2,SUGAR LAND,C Shift
2024-08-18 12:53:51-05:00,143,Grass fire,SLOPS1,Emergent,S201,Sugar Land Fire Station 2,SUGAR LAND,C Shift
2024-08-18 12:53:51-05:00,143,Grass fire,SLB1,,S201,Sugar Land Fire Station 2,SUGAR LAND,C Shift
2024-08-18 12:53:51-05:00,143,Grass fire,SLM2,,S201,Sugar Land Fire Station 2,SUGAR LAND,C Shift
2024-08-18 12:53:51-05:00,143,Grass fire,SLL2,,S201,Sugar Land Fire Station 2,SUGAR LAND,C Shift
2024-08-18 12:53:51-05:00,143,Grass fire,SLM6,,S201,Sugar Land Fire Station 2,SUGAR LAND,C Shift
2024-08-18 18:56:24-05:00,111,Building fire,SLB1,Emergent,RICHMOND,Sugar Land Fire Station 6,Richmond,C Shift
2024-08-18 18:56:24-05:00,111,Building fire,SLE6,Emergent,RICHMOND,Sugar Land Fire Station 6,Richmond,C Shift
2024-08-20 16:17:37-05:00,111,Building fire,SLL2,Emergent,HOUSTON,Sugar Land Fire Station 2,Houston,A Shift
